Id,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability,genre_label
876,0.889,6,-7.905,0,0.112,0.00565,0.814,0.101,0.141,123.993,503000,4,0.824,1
877,0.481,5,-12.096,1,0.0656,0.0214,0.925,0.106,0.27,125.01,508800,4,0.826,1
878,0.512,2,-8.256,0,0.0295,0.0925,0,0.144,0.135,140.139,135429,4,0.65,0
879,0.662,7,-12.215,1,0.0383,0.000366,0.838,0.108,0.327,125.396,298600,3,0.798,1
880,0.766,6,-7.892,0,0.0519,0.000787,0.859,0.117,0.149,129.009,423871,4,0.645,1
881,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,232467,5,0.531,0
882,0.568,7,-4.312,1,0.0847,0.0264,0,0.11,0.368,179.916,235067,4,0.833,0
883,0.992,1,-7.013,1,0.0369,0.000151,0.804,0.33,0.226,140.007,528679,4,0.6,1
884,0.726,11,-7.288,0,0.0686,0.0843,0.861,0.0596,0.251,127,428480,4,0.705,1
885,0.709,2,-4.666,1,0.0505,0.0963,0,0.376,0.2,169.008,176443,4,0.631,0
886,0.763,11,-8.809,0,0.051,0.176,0.94,0.118,0.0531,126.969,370202,4,0.76,1
887,0.717,7,-7.976,1,0.0717,0.0011,0.868,0.579,0.131,128.001,277617,3,0.695,1
888,0.942,1,-7.358,1,0.0433,6.76E-05,0.876,0.099,0.548,128.017,393750,4,0.672,1
889,0.675,1,-12.06,1,0.0944,0.428,0.873,0.112,0.0702,128.991,448372,4,0.734,1
890,0.827,6,-5.742,0,0.282,0.179,0,0.283,0.538,162.048,279855,4,0.695,0
891,0.648,3,-6.942,0,0.253,0.265,2.62E-06,0.217,0.527,108.005,198032,4,0.867,0
892,0.779,7,-9.779,1,0.0323,0.000519,0.929,0.066,0.0852,128.015,246009,4,0.568,1
893,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4,0.699,0
894,0.851,2,-10.883,1,0.0597,0.441,0.893,0.107,0.0484,130.001,398890,4,0.716,1
895,0.944,6,-10.812,1,0.0388,0.000277,0.79,0.536,0.075,128.031,412810,4,0.791,1
896,0.968,1,-9.061,1,0.0549,0.115,0.825,0.149,0.393,139.006,387867,4,0.58,1
897,0.994,6,-6.344,0,0.0547,0.0262,0.778,0.319,0.0852,142.012,353254,4,0.436,1
898,0.588,7,-7.979,1,0.0686,0.00983,0.000309,0.127,0.442,204.012,125578,4,0.857,0
899,0.899,1,-5.181,0,0.0394,4.74E-05,0.737,0.0868,0.146,125.997,440115,4,0.631,1
900,0.351,0,-12.136,1,0.118,0.226,2.38E-06,0.106,0.816,113.204,254147,5,0.664,0
901,0.857,10,-5.173,0,0.216,0.0325,0,0.0788,0.622,189.9,219253,4,0.678,0
902,0.952,5,-6.003,1,0.0502,0.0572,0.947,0.097,0.0535,128.003,435000,4,0.779,1
903,0.679,6,-5.401,1,0.405,0.114,0,0.231,0.296,159.698,366400,4,0.522,0
904,0.931,1,-14.678,0,0.0733,0.00513,0.872,0.0934,0.0659,124.985,405632,4,0.762,1
905,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,173.552,211160,4,0.633,0
906,0.655,11,-9.812,0,0.0467,0.0184,0.914,0.117,0.0621,124.001,481936,4,0.736,1
907,0.894,7,-7.345,1,0.0557,0.0045,0.886,0.108,0.12,129.997,435484,4,0.737,1
908,0.717,4,-5.021,1,0.262,0.0131,3.26E-05,0.18,0.589,173.596,173793,4,0.649,0
909,0.909,6,-7.641,1,0.117,0.037,0.926,0.087,0.0904,128.027,323435,4,0.776,1
910,0.635,11,-6.77,0,0.251,0.278,0.000119,0.109,0.766,177.74,275640,4,0.827,0
911,0.777,2,-7.263,1,0.143,0.185,0,0.0784,0.422,191.128,234159,4,0.34,0
912,0.795,11,-8.699,1,0.255,0.377,0,0.172,0.673,188.124,314227,4,0.583,0
913,0.887,7,-7.715,1,0.055,0.0213,0.863,0.166,0.383,129.005,366512,4,0.702,1
914,0.824,5,-4.164,0,0.137,0.0017,3.05E-06,0.0426,0.185,163.961,339547,4,0.668,0
915,0.516,3,-9.267,1,0.115,0.0542,0.000689,0.162,0.363,187,302347,4,0.763,0
916,0.854,7,-9.096,1,0.0553,0.135,0.955,0.111,0.152,132.991,305801,4,0.798,1
917,0.792,1,-6.889,1,0.323,0.00369,0,0.0648,0.485,165.998,209769,4,0.456,0
918,0.694,7,-6.747,1,0.294,0.202,1.95E-05,0.106,0.46,181.2,130875,4,0.73,0
919,0.94,11,-7.908,0,0.0629,0.000103,0.903,0.158,0.062,134.976,396000,4,0.628,1
920,0.831,11,-6.877,0,0.191,0.000183,0.8,0.64,0.357,127.988,341874,4,0.727,1
921,0.904,1,-9.503,0,0.039,0.00595,0.972,0.114,0.0728,128.006,275122,4,0.655,1
922,0.828,7,-8.689,1,0.0339,0.000115,0.841,0.0976,0.263,131.004,497109,4,0.632,1
923,0.871,7,-9.014,1,0.057,0.00107,0.886,0.202,0.0781,128.009,460645,4,0.716,1
924,0.497,10,-8.064,0,0.303,0.365,3.63E-05,0.12,0.461,172.164,190605,4,0.677,0
925,0.838,9,-6.483,0,0.113,0.00225,0.854,0.0476,0.462,125.007,404160,4,0.82,1
926,0.943,7,-5.191,1,0.0758,0.00404,0.693,0.136,0.0335,127.991,313125,3,0.622,1
927,0.923,8,-9.649,1,0.0341,0.00207,0.918,0.111,0.157,130.012,417707,4,0.782,1
928,0.613,9,-11.08,0,0.372,0.0545,0,0.129,0.688,182.994,254027,4,0.806,0
929,0.838,6,-7.719,1,0.0588,0.0335,0.884,0.648,0.34,124.999,491741,4,0.706,1
930,0.785,6,-7.598,0,0.461,0.356,2.18E-05,0.139,0.426,171.755,220493,4,0.594,0
931,0.719,1,-5.948,1,0.248,0.03,0,0.333,0.858,186.562,307773,4,0.873,0
932,0.927,4,-8.619,1,0.0761,0.00212,0.919,0.106,0.464,129.993,392903,4,0.755,1
933,0.943,4,-11.626,0,0.0587,0.32,0.772,0.101,0.0343,133.005,353496,4,0.705,1
934,0.912,1,-2.621,1,0.0615,0.00107,0,0.097,0.343,143.448,227520,4,0.639,0
935,0.517,0,-8.122,1,0.0996,0.341,2.68E-05,0.103,0.267,110.064,159813,1,0.756,0
936,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,160.058,271600,4,0.596,0
937,0.829,1,-4.103,0,0.285,0.339,0,0.537,0.452,187.24,194739,4,0.548,0
938,0.395,9,-12.187,1,0.0756,0.414,0.000234,0.133,0.923,113.079,177360,4,0.654,0
939,0.866,7,-8.685,1,0.0386,0.016,0.781,0.0737,0.0393,130.005,362964,4,0.746,1
940,0.843,7,-5.463,1,0.253,0.117,0,0.343,0.529,158.465,301600,4,0.693,0
941,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,195.962,200107,4,0.796,0
942,0.788,1,-7.438,1,0.0414,0.0122,0.885,0.0835,0.11,128.005,390000,4,0.745,1
943,0.665,9,-5.201,1,0.0665,0.00775,0,0.109,0.324,127.914,270747,4,0.789,0
944,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,150769,4,0.639,0
945,0.884,1,-2.572,0,0.356,0.0717,5.27E-06,0.659,0.545,174.082,174266,4,0.551,0
946,0.601,11,-7.678,0,0.153,0.197,0,0.0649,0.564,166.866,258667,4,0.701,0
947,0.433,4,-12.73,0,0.0592,0.0875,0.911,0.112,0.0344,126.015,491731,4,0.779,1
948,0.79,10,-7.608,0,0.277,0.144,3.01E-06,0.65,0.739,180.278,260907,4,0.831,0
949,0.969,9,-6.757,0,0.0748,0.00702,0.857,0.25,0.524,127.989,438000,4,0.76,1
950,0.971,10,-5.958,0,0.0339,0.00828,0.855,0.109,0.406,131.953,355048,4,0.634,1
951,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,174.624,193733,4,0.637,0
952,0.451,0,-8.374,1,0.0585,0.0631,1.30E-05,0.325,0.0862,117.973,245200,4,0.735,0
953,0.679,10,-8.295,0,0.286,0.0757,0,0.347,0.618,147.752,278084,4,0.743,0
954,0.628,10,-7.773,0,0.085,0.00165,0.0445,0.276,0.556,204.016,246333,4,0.841,0
955,0.891,11,-4.506,1,0.28,0.011,0,0.345,0.576,179.443,211383,4,0.426,0
956,0.847,6,-5.042,1,0.349,0.0373,0,0.118,0.67,105.048,251373,4,0.484,0
957,0.726,11,-7.288,0,0.0686,0.0843,0.861,0.0596,0.251,127,428480,4,0.705,1
958,0.562,4,-4.609,0,0.24,0.0476,1.31E-06,0.0608,0.712,193.584,209413,4,0.934,0
959,0.747,6,-9.373,0,0.0495,0.0156,0.887,0.12,0.0403,124.005,499307,4,0.772,1
960,0.95,8,-8.203,0,0.0874,0.00204,0.799,0.104,0.274,131.018,263817,4,0.726,1
961,0.801,7,-4.55,1,0.387,0.511,8.59E-06,0.614,0.764,164.312,210495,4,0.644,0
962,0.631,1,-9.958,0,0.0434,0.064,0.929,0.103,0.0569,130.005,363500,4,0.639,1
963,0.647,0,-9.101,1,0.0537,0.105,0.9,0.0715,0.272,125.009,414720,4,0.752,1
964,0.784,11,-10.307,0,0.084,0.107,0.924,0.103,0.0336,128.019,453984,4,0.814,1
965,0.844,1,-5.879,1,0.0474,0.000105,0.902,0.0657,0.183,124.997,422789,4,0.832,1
966,0.728,5,-1.252,0,0.0533,0.0855,3.33E-06,0.303,0.967,204.192,228707,4,0.809,0
967,0.688,6,-6.297,1,0.0612,0.224,7.75E-05,0.381,0.302,105.027,164986,4,0.613,0
968,0.682,10,-8.246,0,0.145,0.733,6.33E-05,0.109,0.569,173.992,157378,4,0.72,0
969,0.926,4,-7.979,0,0.0615,0.000319,0.925,0.101,0.0893,130.001,385574,4,0.695,1
970,0.636,4,-5.97,0,0.105,0.187,0,0.0968,0.351,151.108,231963,4,0.705,0
971,0.592,0,-8.518,1,0.188,0.198,0,0.131,0.586,199.942,242866,4,0.787,0
972,0.776,2,-8.915,1,0.144,0.0143,0,0.326,0.608,111.686,301893,4,0.767,0
973,0.947,1,-10.5,1,0.0496,0.57,0.94,0.111,0.0578,128.992,446511,4,0.773,1
974,0.597,2,-7.83,1,0.189,0.292,0,0.128,0.566,190.036,234853,4,0.717,0
975,0.63,9,-10.003,1,0.0737,0.000644,0.878,0.101,0.21,124.999,524160,4,0.807,1
976,0.735,1,-5.985,1,0.185,0.317,0,0.176,0.568,143.041,201385,4,0.663,0
977,0.767,8,-5.553,1,0.0417,0.0036,0.854,0.15,0.0814,129.942,274154,4,0.823,1
978,0.832,0,-5.149,1,0.205,0.0401,0.000735,0.433,0.713,188.01,253893,4,0.842,0
979,0.424,7,-14.047,1,0.329,0.0913,0.000152,0.161,0.755,175.228,238893,4,0.868,0
980,0.99,11,-5.643,0,0.0628,0.0214,0.951,0.127,0.339,135.994,371233,4,0.742,1
981,0.573,2,-7.448,1,0.0602,9.03E-05,0.874,0.0816,0.0489,128.005,405000,4,0.727,1
982,0.905,2,-5.094,1,0.281,0.0107,0,0.161,0.641,171.791,206550,4,0.433,0
983,0.473,3,-12.654,1,0.046,0.351,0,0.476,0.233,193.774,248189,4,0.525,0
984,0.406,11,-13.493,1,0.452,0.189,0,0.172,0.74,148.164,229120,4,0.702,0
985,0.991,1,-4.49,1,0.0463,0.000105,0.827,0.188,0.367,129.993,357601,4,0.683,1
986,0.691,1,-11.473,1,0.0397,0.00366,0.937,0.108,0.0392,128.024,525000,4,0.671,1
987,0.967,2,-5.811,1,0.0503,0.000402,0.869,0.299,0.776,125.003,404516,4,0.8,1
988,0.87,1,-6.689,0,0.293,0.00291,0,0.0609,0.681,162.324,150562,4,0.287,0
989,0.682,1,-5.77,1,0.179,0.0889,0,0.161,0.629,184.938,211231,4,0.728,0
990,0.798,6,-7.456,0,0.267,0.0153,0,0.106,0.693,188.03,250907,4,0.79,0
991,0.515,1,-9.934,1,0.356,0.0031,0,0.105,0.215,150.016,162214,4,0.914,0
992,0.578,1,-8.401,1,0.0486,0.64,0.0315,0.101,0.145,119.04,150599,4,0.755,0
993,0.547,8,-6.54,1,0.133,0.0522,1.23E-06,0.109,0.306,142.052,284600,4,0.738,0
994,0.924,10,-6.162,0,0.229,0.0376,0,0.533,0.329,189.958,131213,4,0.451,0
995,0.821,11,-2.357,0,0.271,0.0902,0,0.0698,0.757,186.442,216133,4,0.781,0
996,0.594,1,-8.407,1,0.173,0.00424,0,0.2,0.463,169.024,196507,4,0.77,0
997,0.959,1,-11.537,0,0.0452,0.0888,0.849,0.105,0.317,137.999,449130,4,0.646,1
998,0.771,6,-6.063,0,0.085,0.011,0,0.251,0.554,184.21,222867,4,0.714,0
999,0.454,1,-15.784,1,0.035,0.0678,0.856,0.6,0.239,130.018,418675,3,0.601,1
1000,0.618,1,-9.031,0,0.0438,0.0938,0.000761,0.159,0.139,194.006,123711,4,0.727,0
1001,0.882,10,-10.212,0,0.0413,0.387,0.925,0.109,0.0356,128.998,421442,4,0.796,1
1002,0.563,11,-9.1,1,0.0373,0.00557,0.916,0.115,0.109,126.015,370868,4,0.654,1
1003,0.62,1,-11.574,1,0.0497,0.0336,0.937,0.112,0.0993,131.999,352889,4,0.773,1
1004,0.682,9,-6.245,0,0.339,0.052,0,0.0931,0.813,171.122,268400,4,0.845,0
1005,0.807,11,-3.288,0,0.284,0.0381,0,0.206,0.721,189.936,239240,4,0.837,0
1006,0.859,10,-4.71,0,0.155,0.2,0,0.0888,0.417,109.622,110487,5,0.623,0
1007,0.645,7,-8.949,1,0.0808,0.00154,0.847,0.0996,0.409,123.991,482419,4,0.803,1
1008,0.639,7,-5.778,0,0.0888,0.375,0.0111,0.225,0.736,199.954,213907,4,0.867,0
1009,0.722,6,-5.289,1,0.297,0.521,0.000246,0.12,0.385,181,217459,4,0.801,0
1010,0.617,4,-10.095,0,0.0421,0.00105,0.866,0.0762,0.139,130.011,410231,4,0.595,1
1011,0.494,2,-8.105,1,0.109,2.00E-05,0.788,0.113,0.0912,128.923,447040,4,0.747,1
1012,0.84,7,-4.934,1,0.0631,0.0105,0.806,0.0805,0.304,126.997,471968,4,0.735,1
1013,0.643,10,-2.442,0,0.0625,0.039,0,0.109,0.335,160.05,123040,4,0.64,0
1014,0.897,7,-10.728,1,0.108,0.00564,0.886,0.119,0.174,130.013,389576,4,0.71,1
1015,0.881,1,-7.172,0,0.0399,0.000177,0.912,0.107,0.0848,128.001,409998,4,0.658,1
1016,0.788,4,-9.216,1,0.0596,0.00545,0.894,0.115,0.0286,129.002,428037,4,0.764,1
1017,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,259747,4,0.643,0
1018,0.77,10,-8.411,0,0.0737,0.00592,0.902,0.103,0.0934,124.006,471030,4,0.826,1
1019,0.873,1,-5.22,1,0.265,0.0731,0,0.367,0.547,106.783,209093,5,0.568,0
1020,0.672,7,-9.973,1,0.0493,0.0339,0.859,0.103,0.444,123.992,420230,4,0.729,1
1021,0.738,7,-4.626,1,0.345,0.234,0.000822,0.109,0.324,177.958,258876,4,0.669,0
1022,0.691,8,-8.157,1,0.128,0.122,0,0.0538,0.742,194.044,246933,4,0.712,0
1023,0.773,4,-5.453,0,0.098,0.102,0,0.181,0.372,125.101,157907,4,0.72,0
1024,0.493,11,-5.9,0,0.0475,0.332,0.00105,0.121,0.361,193.996,257360,4,0.84,0
1025,0.994,0,-7.691,1,0.0605,0.0117,0.903,0.0964,0.539,134.012,323467,4,0.77,1
1026,0.837,7,-11.618,1,0.0436,0.000226,0.649,0.125,0.537,130.003,421923,4,0.742,1
1027,0.868,6,-6.966,0,0.0625,0.000823,0.714,0.0355,0.54,139.992,386187,4,0.617,1
1028,0.888,8,-7.23,1,0.0357,0.0046,0.852,0.099,0.552,124.993,531285,4,0.676,1
1029,0.729,7,-10.634,1,0.0684,0.00392,0.882,0.0909,0.0787,129.994,310761,4,0.792,1
1030,0.902,4,-10.199,0,0.0611,0.000258,0.868,0.103,0.211,128.007,465390,4,0.688,1
1031,0.443,2,-9.059,1,0.0674,0.00214,0.198,0.12,0.553,124.015,327158,4,0.861,1
1032,0.784,1,-10.39,1,0.0567,0.00909,0.927,0.112,0.0388,131.018,356044,4,0.795,1
1033,0.937,4,-6.819,0,0.0676,0.00153,0.594,0.0807,0.308,125.011,215040,4,0.735,1
1034,0.738,8,-6.728,1,0.0786,0.0515,6.32E-06,0.211,0.515,122.525,211507,4,0.66,0
1035,0.841,0,-4.322,1,0.212,0.31,0,0.136,0.624,179.128,248213,4,0.648,0
1036,0.634,2,-9.075,1,0.0419,0.00138,0.894,0.0731,0.253,130.016,450462,4,0.798,1
1037,0.823,10,-5.388,0,0.149,0.00169,0.000165,0.106,0.445,177.884,327787,4,0.444,0
1038,0.396,6,-12.218,1,0.0642,0.208,0.907,0.112,0.252,125.991,326309,4,0.715,1
1039,0.972,0,-9.667,1,0.0354,1.04E-05,0.862,0.131,0.043,132.995,422500,4,0.654,1
1040,0.479,7,-5.818,1,0.0291,0.186,0,0.151,0.0395,120.145,320707,4,0.535,0
1041,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3,0.392,0
1042,0.981,11,-5.587,0,0.0778,0.00607,0.942,0.109,0.508,139.998,414186,4,0.67,1
1043,0.586,10,-9.64,1,0.0695,0.411,0.000311,0.118,0.581,140.036,210862,4,0.787,0
1044,0.783,7,-6.406,1,0.265,0.316,0,0.721,0.733,195.878,245733,4,0.742,0
1045,0.93,1,-8.144,1,0.0446,0.00109,0.923,0.068,0.0345,127.998,534000,4,0.775,1
1046,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227,4,0.686,0
1047,0.764,0,-5.066,0,0.0423,0.00116,8.19E-06,0.0867,0.518,137.98,173893,4,0.746,0
1048,0.722,11,-11.766,0,0.256,0.0243,0.741,0.126,0.429,140.02,280079,4,0.829,1
1049,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,141542,4,0.704,0
1050,0.9,1,-0.839,1,0.205,0.0262,0.0235,0.306,0.627,183.968,292013,4,0.786,0
1051,0.893,5,-4.892,1,0.3,0.314,2.83E-05,0.357,0.212,184.02,195107,4,0.624,0
1052,0.55,8,-5.357,0,0.0397,0.0782,0,0.196,0.302,143.927,223347,4,0.565,0
1053,0.619,7,-5.595,1,0.0538,0.111,2.13E-05,0.159,0.901,109.92,306560,4,0.833,0
1054,0.724,4,-8.595,0,0.288,0.245,7.47E-06,0.0884,0.41,197.256,138271,4,0.607,0
1055,0.719,7,-8.494,1,0.0475,0.000128,0.892,0.14,0.125,126.002,498486,4,0.696,1
1056,0.804,2,-8.9,0,0.0422,0.017,0.894,0.722,0.558,125.003,384116,4,0.606,1
1057,0.857,7,-8.826,1,0.0398,0.000114,0.886,0.112,0.038,129.995,237740,4,0.713,1
1058,0.87,5,-3.019,1,0.0955,0.0275,0,0.656,0.791,183.294,348000,4,0.658,0
1059,0.268,2,-5.65,1,0.0442,0.868,0,0.12,0.321,205.903,188238,4,0.579,0
1060,0.718,11,-10.893,1,0.0757,0.198,0.936,0.0993,0.165,123.997,425824,4,0.799,1
1061,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,159.876,320720,4,0.559,0
1062,0.597,7,-4.333,1,0.237,0.357,0,0.111,0.321,139.975,164627,4,0.832,0
1063,0.905,5,-10.135,1,0.0426,0.00162,0.865,0.673,0.297,126.998,417638,4,0.64,1
1064,0.209,8,-10.413,1,0.0313,0.765,0,0.356,0.446,160.138,249668,4,0.572,0
1065,0.778,2,-6.346,1,0.0897,0.0273,1.77E-06,0.103,0.827,160.018,108984,4,0.711,0
1066,0.117,3,-17.311,1,0.392,0.94,0.109,0.14,0.477,165.996,125934,4,0.699,0
1067,0.9,6,-7.615,1,0.0466,0.0113,0.765,0.0885,0.226,130.002,398808,4,0.643,1
1068,0.604,1,-12.379,1,0.0867,0.113,0.868,0.135,0.13,123.979,408400,4,0.741,1
1069,0.422,9,-12.607,0,0.0593,0.0197,0.899,0.11,0.0345,126.003,533478,4,0.785,1
1070,0.695,5,-7.787,0,0.305,0.449,0,0.435,0.623,185.858,227133,4,0.769,0
1071,0.684,9,-6.053,0,0.401,0.311,0.000274,0.181,0.473,146.054,223347,4,0.67,0
1072,0.713,4,-8.085,0,0.291,0.0075,0,0.28,0.699,189.234,236160,4,0.811,0
1073,0.868,10,-5.07,1,0.055,0.000365,0.875,0.67,0.0867,128.006,384375,4,0.794,1
1074,0.423,11,-12.757,0,0.125,0.432,0.91,0.0863,0.362,128.001,397500,4,0.899,1
1075,0.723,6,-10.858,0,0.0687,0.0593,0.949,0.111,0.0372,129.993,377077,4,0.8,1
1076,0.498,7,-9.906,0,0.0455,0.12,0,0.385,0.426,160.056,234400,4,0.582,0
1077,0.575,1,-9.922,1,0.159,0.218,0,0.112,0.234,148.767,116240,4,0.699,0
1078,0.506,2,-12.013,0,0.137,0.589,2.38E-05,0.0925,0.5,159.948,225000,4,0.672,0
1079,0.693,1,-5.256,1,0.307,0.165,0,0.1,0.422,189.926,199579,4,0.736,0
1080,0.915,0,-7.645,1,0.049,0.033,0.849,0.0798,0.221,128.001,420024,4,0.674,1
1081,0.749,11,-9.742,0,0.152,0.00485,0.576,0.107,0.346,125.985,388484,4,0.528,1
1082,0.704,1,-10.267,1,0.168,0.00611,0.894,0.299,0.0325,127.996,364906,4,0.788,1
1083,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,0.834,0
1084,0.91,6,-10.381,0,0.0606,0.00258,0.931,0.63,0.0469,138.025,343191,4,0.782,1
1085,0.678,1,-8.449,1,0.304,0.412,0,0.339,0.786,180.096,262133,4,0.782,0
1086,0.462,1,-5.245,1,0.0498,0.00749,0,0.052,0.241,200.038,180738,4,0.81,0
1087,0.573,1,-4.807,1,0.0871,0.116,0.000547,0.0926,0.723,196.274,203520,4,0.908,0
1088,0.711,10,-8.213,1,0.414,0.186,0,0.107,0.734,173.396,237480,4,0.622,0
1089,0.491,1,-9.726,0,0.413,0.626,0,0.126,0.448,188.782,322160,4,0.739,0
1090,0.66,0,-11.224,1,0.146,0.079,3.51E-06,0.333,0.588,176.836,239787,4,0.484,0
1091,0.555,11,-9.895,0,0.0482,0.00851,0.919,0.0626,0.0916,126.012,428946,4,0.81,1
1092,0.812,2,-10.342,1,0.0577,0.00434,0.871,0.0931,0.057,128.017,430763,4,0.671,1
1093,0.567,1,-8.192,1,0.148,0.282,0,0.119,0.723,195.98,126544,4,0.908,0
1094,0.856,10,-3.453,0,0.063,0.201,0,0.294,0.759,188,245045,4,0.847,0
1095,0.854,9,-3.474,1,0.322,0.448,0,0.0958,0.575,184.088,282006,4,0.581,0
1096,0.868,10,-5.07,1,0.055,0.000365,0.875,0.67,0.0867,128.006,384375,4,0.794,1
1097,0.407,5,-3.056,1,0.031,0.718,0,0.0732,0.141,162.082,166033,4,0.446,0
1098,0.74,1,-7.291,1,0.129,0.014,0,0.0595,0.165,109.435,193827,1,0.32,0
1099,0.86,6,-6.38,0,0.182,0.206,0,0.0777,0.625,179.994,224000,4,0.787,0
1100,0.773,4,-10.192,0,0.0493,0.0157,0.87,0.0888,0.0837,128.009,490781,3,0.753,1
1101,0.622,0,-6.951,1,0.031,0.0397,0,0.149,0.223,142.942,243357,4,0.707,0
1102,0.766,3,-9.612,0,0.216,0.0076,0.272,0.0816,0.61,134.997,419556,4,0.864,1
1103,0.644,8,-7.739,1,0.21,0.157,0,0.237,0.452,184.748,180000,4,0.759,0
1104,0.764,11,-6.206,1,0.256,0.126,1.14E-05,0.223,0.53,182.602,223493,4,0.773,0
1105,0.635,1,-12.326,1,0.0481,0.00055,0.925,0.111,0.0398,128.992,432960,4,0.756,1
1106,0.942,5,-7.432,0,0.0645,0.00075,0.885,0.101,0.229,126.996,399567,4,0.796,1
1107,0.74,10,-5.507,0,0.363,0.0493,0,0.258,0.765,151.844,281133,4,0.515,0
1108,0.803,0,-10.872,1,0.0503,0.00487,0.866,0.102,0.038,127.989,515625,4,0.795,1
1109,0.865,3,-9.155,0,0.0508,0.000238,0.899,0.109,0.334,129.99,377073,4,0.713,1
1110,0.937,7,-7.006,1,0.0526,0.000334,0.898,0.292,0.0383,125.001,380160,4,0.785,1
1111,0.979,0,-7.867,1,0.113,9.18E-05,0.862,0.1,0.0355,141.07,442160,4,0.558,1
1112,0.689,4,-9.434,1,0.463,0.809,0,0.122,0.66,148.804,148911,4,0.515,0
1113,0.698,11,-9.95,1,0.0558,0.00659,0.943,0.112,0.0736,128.989,448372,4,0.899,1
1114,0.583,8,-11.022,0,0.286,0.0506,0,0.236,0.956,190.096,265102,4,0.851,0
1115,0.948,8,-3.063,1,0.355,0.151,0,0.356,0.792,186.151,286267,4,0.537,0
1116,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533,4,0.453,0
1117,0.926,7,-8.129,1,0.0473,0.0213,0.964,0.105,0.0385,132.007,400300,4,0.793,1
1118,0.596,1,-8.469,1,0.0476,0.000127,0.775,0.15,0.162,128.012,414402,4,0.765,1
1119,0.781,8,-8.561,1,0.0455,0.0481,0.845,0.111,0.221,126.001,340952,3,0.626,1
1120,0.417,10,-8.244,0,0.255,0.0452,0.0824,0.0895,0.81,104.504,279754,4,0.908,0
1121,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,4,0.876,0
1122,0.553,8,-7.284,0,0.356,0.156,1.32E-06,0.0816,0.511,114.939,283752,4,0.844,0
1123,0.539,10,-7.925,1,0.0974,0.0369,0,0.171,0.754,192.038,151250,4,0.781,0
1124,0.904,1,-10.645,1,0.0805,0.081,0.919,0.107,0.0602,129.997,376748,4,0.678,1
1125,0.75,7,-6.229,1,0.284,0.00834,2.81E-06,0.166,0.617,165.622,221227,4,0.548,0
1126,0.996,7,-6.636,1,0.078,0.135,0.808,0.115,0.0861,127.993,572558,4,0.74,1
1127,0.861,3,-8.436,0,0.049,0.0553,0.891,0.0897,0.383,138.007,628600,4,0.663,1
1128,0.476,9,-10.726,1,0.184,0.415,1.94E-06,0.259,0.644,160.302,259773,4,0.619,0
1129,0.706,8,-9.557,1,0.0565,0.00109,0.842,0.114,0.228,126.011,400645,4,0.754,1
1130,0.695,7,-8.866,1,0.047,0.00114,0.872,0.596,0.034,127.992,525238,4,0.846,1
1131,0.941,2,-8.384,1,0.072,4.88E-05,0.891,0.108,0.293,140.006,455269,4,0.736,1
1132,0.804,0,-3.839,1,0.326,0.238,0,0.31,0.809,190.31,256693,4,0.843,0
1133,0.787,2,-6.343,1,0.0493,0.0794,0,0.122,0.178,109.966,195227,4,0.74,0
1134,0.815,8,-6.288,1,0.0564,0.00203,0.862,0.685,0.234,125.022,397438,4,0.726,1
1135,0.87,4,-10.633,0,0.0993,0.361,0.86,0.107,0.0849,132.987,389654,4,0.677,1
1136,0.536,1,-5.161,1,0.0599,0.267,3.89E-05,0.0996,0.505,192.058,210607,4,0.85,0
1137,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,255413,4,0.848,0
1138,0.76,4,-10.502,0,0.0523,0.00081,0.899,0.111,0.0378,131.01,476449,4,0.792,1
1139,0.572,0,-10.533,1,0.544,0.277,0,0.645,0.77,158.575,64133,4,0.767,0
1140,0.839,1,-9.173,0,0.231,0.0364,0,0.134,0.64,175.174,271080,4,0.749,0
1141,0.735,4,-5.291,0,0.296,0.0288,0,0.102,0.565,187.924,298440,4,0.768,0
1142,0.854,7,-3.779,1,0.14,0.00658,0,0.367,0.269,162.604,217285,4,0.434,0
1143,0.535,10,-11.47,0,0.206,0.381,0.0358,0.111,0.611,190,294000,4,0.808,0
